,price,id,host_listings_count,cleaning_fee,security_deposit,accommodates,bedrooms,minimum_nights,guests_included,reviews_per_month,calculated_host_listings_count,room_type_Shared_room,room_type_Private_room,room_type_Hotel_room,host_response_time_unknown,host_response_time_within_a_day,host_response_time_within_a_few_hours,host_response_time_within_an_hour
3689,50,20990102,3,25,0,4,1,2,1,1.58,4,0,1,0,0,0,0,1
3690,90,20995122,1,75,300,4,0,2,2,4.1,1,0,0,0,0,0,1,0
3691,125,21000901,1,60,0,5,3,2,1,0.52,1,0,0,0,1,0,0,0
3692,200,21006172,131,60,150,3,1,2,1,1.01,48,0,0,0,0,0,0,1
3693,195,21007518,131,60,250,3,1,2,1,0.1,48,0,0,0,0,0,0,1
3694,200,21007695,131,60,150,3,1,2,1,0.17,48,0,0,0,0,0,0,1
3695,195,21008151,131,60,250,3,1,2,1,0.1,48,0,0,0,0,0,0,1
3696,195,21008527,131,60,250,3,1,2,1,0.21,48,0,0,0,0,0,0,1
3697,195,21008622,131,60,250,3,1,2,1,0.45,48,0,0,0,0,0,0,1
3698,150,21010058,1,75,1000,2,0,2,2,5.04,1,0,0,0,0,0,0,1
3699,195,21011036,131,60,250,3,1,2,1,0.77,48,0,0,0,0,0,0,1
3700,195,21012009,131,60,250,3,1,2,1,0.79,48,0,0,0,0,0,0,1
3701,195,21012167,131,60,250,3,1,2,1,0.6,48,0,0,0,0,0,0,1
3702,195,21012899,131,60,250,3,1,2,1,0.1,48,0,0,0,0,0,0,1
3703,195,21013283,131,60,250,3,1,2,1,0.19,48,0,0,0,0,0,0,1
3704,350,21013305,12,150,300,10,3,2,6,4.07,10,0,0,0,0,0,0,1
3705,425,21014515,4,125,500,7,3,2,1,1.61,4,0,0,0,0,0,0,1
3706,1650,21015000,4,350,1000,16,8,2,1,0.37,4,0,0,0,0,0,0,1
3707,195,21019118,131,60,250,3,1,2,1,0.42,48,0,0,0,0,0,0,1
3708,195,21019339,131,60,250,3,1,2,1,0.12,48,0,0,0,0,0,0,1
3709,195,21019635,131,60,250,3,1,2,1,0.7,48,0,0,0,0,0,0,1
3710,195,21021720,131,60,250,3,1,2,1,0.71,48,0,0,0,0,0,0,1
3711,195,21022306,131,60,250,3,1,2,1,0.1,48,0,0,0,0,0,0,1
3712,195,21022707,131,60,250,3,1,2,1,0.24,48,0,0,0,0,0,0,1
3713,195,21023603,131,60,250,3,1,2,1,0.31,48,0,0,0,0,0,0,1
3714,150,21023631,2,40,100,3,1,1,3,0.15,1,0,0,0,0,0,0,1
3715,195,21023969,131,60,250,3,1,2,1,0.06,48,0,0,0,0,0,0,1
3716,195,21024281,131,60,250,3,1,2,1,0.34,48,0,0,0,0,0,0,1
3717,99,21025055,64,214,0,4,2,2,4,0.16,49,0,0,0,0,0,0,1
3718,195,21025811,131,60,250,3,1,2,1,0.13,48,0,0,0,0,0,0,1
3719,195,21026036,131,60,250,3,1,2,1,0.34,48,0,0,0,0,0,0,1
3720,200,21029544,1,125,400,7,4,2,7,3.52,1,0,0,0,0,0,1,0
3721,105,21039284,3,85,0,2,1,3,2,1.58,1,0,0,0,0,0,0,1
3722,37,21040330,1,75,800,3,1,2,2,1.6,1,0,0,0,0,0,0,1
3723,79,21043222,1,80,150,4,2,3,4,2.44,1,0,0,0,0,0,0,1
3724,85,21043382,11,35,300,2,1,28,2,0.09,5,0,0,0,0,0,0,1
3725,81,21045608,1,50,0,2,1,3,1,0.25,1,0,0,0,0,1,0,0
3726,50,21066110,1,20,0,2,1,1,2,6.08,1,0,1,0,0,0,0,1
3727,195,21077859,13,55,0,4,1,1,4,7.77,13,0,0,0,0,0,0,1
3728,80,21079628,8,45,150,3,1,1,2,7.15,7,0,0,0,0,0,0,1
3729,80,21080282,1,39,0,2,0,1,1,9.66,1,0,0,0,0,0,0,1
3730,88,21081142,1,150,1000,4,3,7,1,1.59,1,0,0,0,0,0,1,0
3731,55,21082007,2,50,0,1,1,2,1,1.28,2,0,1,0,0,0,0,1
3732,89,21083203,1,49,200,4,2,1,2,1.08,1,0,1,0,0,0,1,0
3733,195,21083795,1,115,500,4,1,3,1,4.38,1,0,0,0,0,0,0,1
3734,74,21093691,1,40,0,3,1,1,2,6.01,1,0,0,0,0,0,0,1
3735,75,21099334,2,10,0,2,1,2,1,0.13,2,0,1,0,1,0,0,0
3736,35,21108046,2,25,0,1,1,5,1,2.57,2,0,1,0,0,0,1,0
3737,55,21109785,1,0,100,2,1,1,1,3.99,1,0,1,0,0,0,0,1
3738,300,21110270,1,150,1000,8,4,1,4,3.54,1,0,0,0,0,0,0,1
3739,125,21110779,1,50,0,2,1,2,1,2.03,1,0,0,0,0,0,0,1
3740,125,21114155,2,25,250,4,2,2,4,0.38,2,0,0,0,0,0,0,1
3741,120,21121860,1,50,200,4,1,2,3,5.71,1,0,0,0,0,0,0,1
3742,100,21122501,1,60,0,2,2,2,2,0.52,1,0,0,0,0,0,0,1
3743,450,21139428,2,150,500,7,2,1,4,3.72,2,0,0,0,0,0,0,1
3744,80,21140207,1,20,100,4,2,1,1,2.9,1,0,0,0,1,0,0,0
3745,185,21142733,1,100,0,4,2,2,4,3.01,1,0,0,0,0,0,0,1
3746,186,21148583,2,75,200,2,1,30,2,0.32,1,0,0,0,0,0,1,0
3747,37,21153013,1,15,0,2,1,2,1,8.31,1,0,1,0,0,0,0,1
3748,57,21155590,2,75,200,2,1,2,1,3.08,2,0,0,0,0,0,1,0
3749,95,21161209,2,35,300,1,1,2,1,0.79,2,0,0,0,0,0,0,1
3750,150,21162357,1,20,0,2,0,2,1,3.5,1,0,0,0,0,0,0,1
3751,88,21162392,11,40,0,2,2,1,1,6.8,11,0,0,0,0,0,0,1
3752,35,21162883,1,0,0,2,1,1,1,0.72,1,0,1,0,1,0,0,0
3753,107,21164016,4,125,300,2,1,4,2,0.3,4,0,0,0,0,1,0,0
3754,425,21170317,1,295,1000,10,5,3,6,0.9,1,0,0,0,0,0,0,1
3755,126,21175123,1,125,200,6,2,2,5,6.34,1,0,0,0,0,0,0,1
3756,67,21175800,1,30,0,2,1,1,1,1.01,1,0,1,0,0,0,0,1
3757,80,21176143,1,45,400,6,2,1,2,5.55,1,0,0,0,0,0,0,1
3758,132,21176487,1,50,150,2,1,2,2,0.28,1,0,0,0,0,0,1,0
3759,110,21176703,3,40,200,4,1,1,2,9.22,3,0,0,0,0,0,0,1
3760,90,21177078,4,60,0,2,0,2,2,1.58,3,0,0,0,0,0,0,1
3761,200,21177098,1,0,200,2,1,2,1,0.93,1,0,1,0,0,0,0,1
3762,74,21177601,1,70,100,4,1,2,4,3.89,1,0,0,0,0,0,0,1
3763,65,21188538,1,55,100,4,1,2,4,2.84,1,0,0,0,0,0,1,0
3764,199,21189232,1,65,250,4,2,2,1,2.72,1,0,0,0,0,1,0,0
3765,90,21190824,1,50,195,2,1,2,2,2.84,1,0,0,0,1,0,0,0
3766,189,21199701,1,125,300,4,2,2,4,3.08,1,0,0,0,0,0,0,1
3767,110,21201547,1,50,0,3,1,3,1,0.17,1,0,0,0,1,0,0,0
3768,90,21205931,1,35,200,2,0,2,1,4.37,1,0,0,0,0,0,0,1
3769,199,21206836,3,65,300,2,1,1,1,8.23,2,0,0,0,0,0,0,1
3770,287,21207582,32,300,500,15,6,2,12,3.23,1,0,0,0,0,0,0,1
3771,150,21213854,1,125,250,6,2,2,4,3.9,1,0,0,0,0,0,0,1
3772,89,21214526,1,50,0,2,1,2,1,3.77,1,0,0,0,0,0,0,1
3773,200,21218430,1,80,500,5,2,2,5,0.69,1,0,0,0,1,0,0,0
3774,125,21220327,1,75,0,5,2,2,1,4.09,1,0,0,0,0,0,1,0
3775,149,21228271,2,175,350,6,2,4,4,0.71,2,0,0,0,1,0,0,0
3776,65,21230860,1,40,0,4,1,2,2,4.5,1,0,0,0,0,0,0,1
3777,395,21242363,2,150,500,6,3,1,3,0.67,2,0,0,0,0,0,0,1
3778,200,21245181,1,100,0,6,3,3,6,3.24,1,0,0,0,0,0,0,1
3779,68,21252736,7,30,250,3,1,1,2,6.03,6,0,0,0,0,0,0,1
3780,80,21253127,1,30,0,4,1,4,2,2.91,1,0,0,0,0,0,0,1
3781,275,21253451,170,75,300,2,1,3,2,0.69,159,0,0,0,0,0,0,1
3782,115,21254455,1,49,250,3,1,2,2,0.6,1,0,0,0,1,0,0,0
3783,250,21263484,170,150,400,5,2,4,1,0.48,159,0,0,0,0,0,0,1
3784,199,21264714,1,45,350,6,3,1,3,0.17,1,0,0,0,1,0,0,0
3785,75,21264800,1,40,0,2,1,2,1,3.18,1,0,1,0,0,0,0,1
3786,95,21266027,1,65,1000,2,1,3,1,4.54,1,0,0,0,0,0,0,1
3787,42,21268035,5,15,100,2,1,2,1,1.53,4,0,1,0,0,0,0,1
3788,149,21277020,2,125,399,6,2,2,6,0.84,2,0,0,0,0,0,0,1
3789,125,21278737,1,75,200,7,2,5,3,0.05,1,0,0,0,1,0,0,0
3790,97,21295100,1,50,200,4,1,1,2,3.52,1,0,0,0,0,0,0,1
3791,180,21298775,1,50,0,6,2,2,4,2.9,1,0,0,0,0,0,0,1
3792,600,21308734,1,39,0,2,1,1,1,0.09,1,0,0,0,1,0,0,0
3793,98,21308949,11,35,0,2,0,1,1,7.22,11,0,0,0,0,0,0,1
3794,105,21311044,2,50,100,4,2,2,2,2.82,1,0,0,0,0,0,0,1
3795,45,21312329,2,30,200,2,1,2,1,0.93,2,0,1,0,0,0,0,1
3796,120,21313308,2,45,0,2,1,2,1,4.16,2,0,1,0,0,0,0,1
3797,190,21321603,2,80,0,4,2,3,1,2.76,1,0,0,0,0,0,0,1
3798,329,21322533,1,499,0,8,4,2,1,0.18,1,0,0,0,0,1,0,0
3799,100,21323072,1,40,200,2,1,2,1,0.48,1,0,0,0,1,0,0,0
3800,110,21323753,1,60,0,2,0,3,1,2.15,1,0,0,0,0,0,0,1
3801,100,21326029,1,110,200,2,1,2,2,2.1,1,0,0,0,0,0,0,1
3802,190,21332189,18,117,0,4,2,2,1,0.83,16,0,0,0,0,0,0,1
3803,139,21346802,143,50,500,3,0,1,1,5.52,55,0,0,0,0,0,0,1
3804,125,21346818,143,50,500,3,0,1,1,5.29,55,0,0,0,0,0,0,1
3805,135,21357272,3,50,0,3,1,1,2,5.78,3,0,0,0,0,0,0,1
3806,350,21366186,1,175,1000,12,5,2,2,3.15,1,0,0,0,0,0,0,1
3807,79,21366399,7,125,0,7,3,2,6,0.72,7,0,0,0,0,0,0,1
3808,125,21367358,3,80,300,4,1,2,2,0.48,3,0,0,0,0,0,1,0
3809,105,21368342,1,85,100,5,2,2,2,1.94,1,0,0,0,0,0,0,1
3810,91,21369228,2,50,100,2,1,10,2,0.32,2,0,0,0,1,0,0,0
3811,70,21369355,2,50,100,1,1,5,1,0.05,2,0,1,0,1,0,0,0
3812,120,21370600,1,60,0,5,2,2,2,1.61,1,0,0,0,1,0,0,0
3813,177,21371483,1,237,1000,8,3,2,6,4.81,1,0,0,0,1,0,0,0
3814,95,21372033,1,150,300,6,3,28,2,2.24,1,0,0,0,0,1,0,0
3815,69,21380854,1,45,200,4,1,2,2,3.01,1,0,0,0,0,0,0,1
3816,85,21381109,2,25,0,2,1,3,3,0.47,1,0,0,0,0,0,1,0
3817,80,21382950,1,0,100,4,2,3,1,1.73,1,0,0,0,0,0,0,1
3818,66,21383674,1,10,0,4,1,2,2,5.28,1,0,0,0,0,0,0,1
3819,99,21383834,3,75,500,2,1,5,1,0.27,3,0,0,0,0,0,1,0
3820,89,21385754,1,30,0,2,1,3,1,4.93,1,0,0,0,0,0,0,1
3821,153,21388775,761,120,200,8,3,2,1,3.66,11,0,0,0,0,0,0,1
3822,1000,21397136,7,78,100,8,1,1,1,3.86,3,0,0,0,0,0,0,1
3823,169,21407969,170,75,300,2,1,2,2,1.33,159,0,0,0,0,0,0,1
3824,144,21408065,170,75,300,2,1,3,2,0.27,159,0,0,0,0,0,0,1
3825,35,21408236,2,15,100,1,1,1,1,0.04,2,0,1,0,1,0,0,0
3826,119,21412087,1,25,0,2,0,30,1,0.43,1,0,0,0,0,0,0,1
3827,250,21414861,1,150,500,6,3,3,1,0.42,1,0,0,0,0,0,0,1
3828,130,21424409,2,60,200,3,1,1,1,4.15,2,0,0,0,0,0,0,1
3829,60,21428772,1,50,0,2,0,4,1,3.18,1,0,0,0,0,0,0,1
3830,290,21437004,951,129,500,4,2,2,4,0.43,352,0,0,0,0,0,0,1
3831,219,21437008,951,89,500,3,1,2,2,0.05,352,0,0,0,0,0,0,1
3832,169,21437010,951,89,500,3,0,2,2,0.27,352,0,0,0,0,0,0,1
3833,125,21438659,2,60,0,5,2,2,3,2.76,2,0,1,0,0,0,0,1
3834,375,21439143,2,145,400,4,2,2,4,1.66,2,0,0,0,0,0,0,1
3835,250,21440119,1,150,500,6,4,3,1,0.2,1,0,0,0,0,1,0,0
3836,49,21440382,2,40,0,2,0,7,1,0.86,2,0,0,0,0,0,0,1
3837,39,21440409,58,75,350,1,1,4,1,0.18,59,1,0,0,0,0,1,0
3838,170,21440418,13,50,200,5,2,1,4,0.27,13,0,0,0,0,0,0,1
3839,45,21440685,58,75,350,1,1,4,1,0.18,59,1,0,0,0,0,1,0
3840,185,21445291,8,150,350,4,2,1,1,3.72,7,0,0,0,0,0,0,1
3841,175,21445367,2,200,1000,7,3,2,1,2.45,2,0,0,0,0,0,0,1
3842,93,21445585,3,89,100,6,2,1,4,6.63,2,0,0,0,0,0,0,1
3843,70,21448238,1,40,0,4,1,2,1,0.22,1,0,0,0,1,0,0,0
3844,135,21448263,1,100,500,6,3,3,1,1.2,1,0,0,0,1,0,0,0
3845,95,21448489,2,70,0,2,1,3,1,4.32,2,0,0,0,0,0,0,1
3846,110,21449791,3,60,200,4,1,1,2,0.9,3,0,0,0,0,0,0,1
3847,100,21457914,1,65,500,3,0,2,2,3.81,1,0,0,0,0,0,0,1
3848,175,21460379,1,50,400,4,2,1,2,0.22,1,0,0,0,0,1,0,0
3849,179,21472412,1,100,300,4,2,2,1,0.62,1,0,0,0,0,0,0,1
3850,150,21475989,170,75,300,2,1,1,2,1.32,159,0,0,0,0,0,0,1
3851,159,21477427,170,75,300,2,1,1,2,1.27,159,0,0,0,0,0,0,1
3852,215,21477546,170,75,300,2,1,1,2,0.52,159,0,0,0,0,0,0,1
3853,150,21477769,170,75,300,2,1,3,2,0.52,159,0,0,0,0,0,0,1
3854,140,21477946,170,75,300,2,1,3,2,0.33,159,0,0,0,0,0,0,1
3855,150,21484178,1,50,0,2,2,2,1,2.43,1,0,0,0,0,0,0,1
3856,180,21486512,2,85,500,4,2,3,4,4.75,1,0,0,0,0,0,0,1
3857,30,21487408,3,9,100,2,1,1,1,2.19,3,0,1,0,0,0,0,1
3858,499,21487420,11,115,300,8,2,2,4,0.65,9,0,0,1,0,0,1,0
3859,107,21488884,57,130,500,6,2,2,1,1.73,53,0,0,0,0,0,0,1
3860,99,21490253,1,75,150,4,2,2,2,1.53,1,0,1,0,0,0,0,1
3861,499,21490495,11,115,300,8,3,2,4,1.62,9,0,0,0,0,0,1,0
3862,125,21491145,3,39,100,2,1,2,1,7.21,2,0,0,0,0,0,0,1
3863,75,21500836,1,15,150,2,1,2,1,3.12,1,0,1,0,0,0,0,1
3864,499,21501579,11,115,300,8,2,2,4,0.57,9,0,0,1,0,0,1,0
3865,235,21501822,1,125,250,6,3,2,6,3.86,1,0,0,0,0,0,0,1
3866,149,21501950,3,75,0,6,2,1,4,4.93,3,0,0,0,0,0,0,1
3867,40,21505780,2,70,0,1,1,3,1,1.26,2,0,1,0,0,0,0,1
3868,300,21511283,7,90,100,11,3,1,3,0.54,6,0,0,0,0,0,0,1
3869,499,21515448,11,105,300,6,2,2,1,0.85,9,0,0,1,0,0,1,0
3870,135,21519363,1,125,0,6,2,2,1,1.99,1,0,0,0,0,0,1,0
3871,78,21519854,1,45,200,4,1,2,2,1.6,1,0,1,0,0,0,1,0
3872,200,21536210,4,30,0,10,3,2,6,1.07,4,0,0,0,0,0,0,1
3873,115,21540868,1,50,0,3,1,2,2,3.44,1,0,0,0,0,0,0,1
3874,180,21546462,13,30,100,4,1,1,2,0.1,13,0,0,0,0,0,0,1
3875,90,21548484,3,20,300,3,1,1,2,4.76,3,0,1,0,0,0,0,1
3876,136,21552381,170,75,300,2,1,3,1,0.19,159,0,0,0,0,0,0,1
3877,135,21552386,170,75,300,2,1,1,2,0.31,159,0,0,0,0,0,0,1
3878,135,21552389,170,75,300,2,1,3,2,0.35,159,0,0,0,0,0,0,1
3879,68,21560471,1,75,500,2,0,1,2,4.03,1,0,0,0,0,0,0,1
3880,999,21560490,1795,100,0,2,0,2,1,0.14,92,0,0,0,0,0,0,1
3881,999,21560493,1795,100,0,2,0,2,1,0.19,92,0,0,0,0,0,0,1
3882,999,21560497,1795,100,0,2,0,2,1,0.21,92,0,0,0,0,0,0,1
3883,349,21560653,1795,109,0,4,1,2,1,0.69,92,0,0,0,0,0,0,1
3884,999,21564044,1795,99,0,6,2,2,1,0.51,92,0,0,0,0,0,0,1
3885,999,21564045,1795,99,0,6,2,2,1,0.19,92,0,0,0,0,0,0,1
3886,96,21568431,11,40,0,2,0,1,1,6.93,11,0,0,0,0,0,0,1
3887,45,21576538,1,60,150,1,1,30,1,6.14,1,0,1,0,0,0,0,1
3888,60,21578617,2,50,0,4,2,2,2,5.29,1,0,0,0,0,0,0,1
3889,160,21594030,10,85,250,4,0,2,2,2.9,9,0,0,0,0,0,0,1
3890,65,21595583,3,70,150,2,0,1,1,4.27,3,0,0,0,0,0,0,1
3891,100,21596292,1,40,500,2,1,1,2,3.76,1,0,1,0,0,0,0,1
3892,35,21596751,11,50,225,1,1,30,1,0.24,11,0,1,0,0,0,1,0
3893,74,21596908,11,40,0,2,0,1,1,6.4,11,0,0,0,0,0,0,1
3894,39,21598019,2,14,0,2,1,1,1,6.26,2,0,1,0,0,0,0,1
3895,75,21608943,1,0,0,3,1,1,1,7.49,1,0,0,0,1,0,0,0
3896,35,21610222,2,18,200,2,1,4,1,0.05,1,0,1,0,1,0,0,0
3897,99,21610694,1,50,800,3,1,2,2,5.43,1,0,0,0,0,0,0,1
3898,131,21621984,2,100,300,7,3,3,6,0.1,2,0,0,0,0,0,0,1
3899,100,21629539,1,70,200,5,1,2,2,3.6,1,0,0,0,0,0,0,1
3900,115,21631048,3,40,300,2,1,1,1,1.89,2,0,0,0,0,0,0,1
3901,300,21635368,1,65,0,7,2,2,6,3.09,1,0,0,0,0,0,0,1
3902,149,21635439,1,89,200,7,3,2,4,2.61,1,0,0,0,0,0,1,0
3903,139,21643438,2,150,0,4,2,21,1,0.38,2,0,0,0,0,0,0,1
3904,40,21644920,1,20,0,3,1,2,2,4.46,1,0,0,0,0,0,0,1
3905,55,21648063,1,20,0,2,1,1,1,1.67,1,0,1,0,0,0,0,1
3906,107,21648134,143,50,500,2,0,1,1,3.31,55,0,0,0,0,0,0,1
3907,107,21650542,143,50,500,2,0,1,1,5.15,55,0,0,0,0,0,0,1
3908,150,21651018,1,90,0,4,1,3,1,0.65,1,0,0,0,0,1,0,0
3909,268,21656115,1,100,200,10,5,1,10,4.45,1,0,0,0,0,0,0,1
3910,45,21661166,1,30,0,2,1,10,1,1.62,1,0,1,0,0,0,0,1
3911,125,21663389,1,95,150,8,4,2,5,0.36,1,0,0,0,1,0,0,0
3912,88,21665277,1,30,0,4,0,1,2,6.62,1,0,0,0,0,0,0,1
3913,90,21667529,1,40,100,2,0,2,1,3.76,1,0,0,0,0,0,0,1
3914,66,21680533,1,60,0,7,2,2,2,2.02,1,0,0,0,1,0,0,0
3915,65,21682649,1,0,100,2,1,1,1,2.83,1,0,1,0,0,0,0,1
3916,200,21683972,2,75,500,6,3,4,4,0.3,2,0,0,0,0,0,0,1
3917,75,21684313,1,40,0,3,1,2,1,0.13,1,0,0,0,1,0,0,0
3918,195,21695098,131,60,250,3,1,2,1,0.12,48,0,0,0,0,0,0,1
3919,76,21695296,11,40,0,2,0,1,1,6.73,11,0,0,0,0,0,0,1
3920,85,21695551,1,45,700,2,1,1,2,0.8,1,0,0,0,1,0,0,0
3921,195,21695650,131,60,250,3,1,2,1,0.48,48,0,0,0,0,0,0,1
3922,195,21696140,131,60,250,3,1,3,1,0.05,48,0,0,0,0,0,0,1
3923,130,21698367,1,100,500,3,1,4,2,0.23,1,0,0,0,1,0,0,0
3924,195,21698374,131,60,250,3,1,2,1,0.08,48,0,0,0,0,0,0,1
3925,88,21698907,2,35,500,2,1,1,1,2.11,2,0,1,0,0,1,0,0
3926,180,21699076,2,80,0,6,1,1,1,1.88,4,0,0,0,0,0,0,1
3927,219,21700012,1,0,0,6,2,2,2,3.7,1,0,0,0,0,0,0,1
3928,136,21702555,2,145,100,5,2,1,1,6.95,2,0,0,0,0,0,0,1
3929,195,21711835,131,60,250,3,1,3,1,0.15,48,0,0,0,0,0,0,1
3930,195,21712390,131,60,250,3,1,2,1,0.23,48,0,0,0,0,0,0,1
3931,195,21712755,131,60,250,3,1,2,1,0.98,48,0,0,0,0,0,0,1
3932,195,21713138,131,60,250,3,1,2,1,0.44,48,0,0,0,0,0,0,1
3933,199,21713331,2,50,300,2,2,7,1,0.15,2,0,0,0,0,0,0,1
3934,195,21713481,131,60,250,3,1,2,1,0.48,48,0,0,0,0,0,0,1
3935,195,21713619,131,60,250,3,1,2,1,0.41,48,0,0,0,0,0,0,1
3936,195,21714036,131,60,250,3,1,2,1,0.11,48,0,0,0,0,0,0,1
3937,100,21717918,7,99,1000,2,1,2,1,1.89,4,0,0,0,0,0,0,1
3938,143,21724500,4,100,300,7,4,2,4,1.62,2,0,0,0,0,0,0,1
3939,195,21726236,131,60,250,3,1,2,1,0.11,48,0,0,0,0,0,0,1
3940,195,21726603,131,60,250,3,1,2,1,1.55,48,0,0,0,0,0,0,1
3941,300,21726691,1,0,300,8,4,2,1,2.36,1,0,0,0,0,0,1,0
3942,195,21727126,131,60,250,3,1,2,1,0.19,48,0,0,0,0,0,0,1
3943,38,21730472,4,30,0,1,1,3,1,4.1,3,0,1,0,0,0,0,1
3944,75,21732913,1,40,150,2,0,3,1,2.6,1,0,0,0,0,0,0,1
3945,80,21734722,1,0,600,2,1,1,1,0.22,1,0,1,0,1,0,0,0
3946,62,21737613,4,150,300,2,1,2,2,0.34,4,0,0,0,0,0,0,1
3947,110,21739174,3,110,300,4,1,3,1,0.58,2,0,0,0,0,0,0,1
3948,120,21739932,1,60,100,4,2,2,2,0.53,1,0,0,0,1,0,0,0
3949,99,21749469,2,165,500,4,2,2,1,4.33,2,0,0,0,0,0,0,1
3950,140,21751308,1,50,0,2,1,3,1,1.53,1,0,0,0,1,0,0,0
3951,250,21753266,1,150,500,4,2,5,1,0.12,1,0,0,0,0,0,0,1
3952,45,21756805,2,50,500,1,1,2,1,2.82,2,0,1,0,0,0,0,1
3953,74,21764220,11,40,0,2,0,1,1,5.88,11,0,0,0,0,0,0,1
3954,375,21766260,1,0,0,4,3,1,4,1.17,1,0,0,0,0,0,0,1
3955,109,21770606,1,20,200,4,1,1,2,2.7,1,0,0,0,0,0,0,1
3956,500,21776889,180,218,0,10,5,2,1,1.21,1,0,0,0,0,0,0,1
3957,135,21779204,170,75,300,2,0,3,1,0.17,159,0,0,0,0,0,0,1
3958,199,21779471,951,89,500,3,1,2,2,1.11,352,0,0,0,0,0,0,1
3959,119,21779729,2,100,199,6,3,3,1,4.01,2,0,0,0,0,0,0,1
3960,105,21782049,1,30,0,2,1,1,1,1.05,1,0,0,0,0,1,0,0
3961,174,21789291,3,200,0,8,5,2,6,0.37,1,0,0,0,0,0,0,1
3962,400,21800522,1,150,0,10,4,3,4,2.06,1,0,0,0,0,0,0,1
3963,366,21800673,7,155,250,16,3,1,1,1.51,3,0,0,0,0,0,0,1
3964,90,21802778,1,25,0,2,1,1,1,0.47,1,0,1,0,1,0,0,0
3965,100,21805690,2,135,375,6,2,2,4,3.69,2,0,0,0,0,0,0,1
3966,77,21812619,8,75,300,2,0,1,2,3.47,7,0,0,0,0,0,0,1
3967,95,21814771,9,50,250,3,1,1,2,7.75,6,0,0,0,0,0,0,1
3968,107,21815865,143,50,500,2,0,1,1,3.12,55,0,0,0,0,0,0,1
3969,107,21816248,143,50,500,2,0,1,1,3.38,55,0,0,0,0,0,0,1
